order,author,Book_name,recommend,Reading_people,info,cover
91,雷米,心理罪（全集）,87.9%,993,60万读者口碑推荐，中国心理犯罪小说人雷米，正能量出击给罪犯画像、罪与罚的仪式、黑暗心灵的救赎、人与城的和解，套装五册，带你开启一段酣畅淋漓的《心理罪》之旅。包含《第七个读者》《画像》《暗河》《教化场》《城市之光》。,https://wfqqreader-1252317822.image.myqcloud.com/cover/50/847050/t6_847050.jpg
92,阿加莎·克里斯蒂,无人生还（同名英剧原著）,82.0%,461,十个相互陌生、身份各异的人受邀前往德文郡海岸边一座孤岛上的豪宅。客人到齐后，主人却没有出现。当晚，一个神秘的声音发出指控，分别说出每个人心中罪恶的秘密。接着，一位客人离奇死亡。暴风雨让小岛与世隔绝，《十个小士兵》——这首古老的童谣成了死亡咒语。如同歌谣中所预言的，客人一个接一个死去……杀人游戏结束后，竟无一人生还！,https://wfqqreader-1252317822.image.myqcloud.com/cover/514/728514/t6_728514.jpg
93,莫言,檀香刑,88.6%,915,莫言最重要的长篇力作，以清末酷刑挑战阅读神经，一开腔，就把读者拉进了莫言独特的叙述世界里：荡气回肠的“猫腔”大戏，“凤头—猪肚—豹尾”的传统讲述方式，“说书人”天马行空的想象，“高密东北乡”的奇人异事，是暴力的美学、历史的介入和现实的关照的完美结合。,https://wfqqreader-1252317822.image.myqcloud.com/cover/429/26435429/t6_26435429.jpg
94,黄奇帆,结构性改革,91.6%,1402,恰逢百年未有之大变局，经济转型发展、中美贸易摩擦、新冠疫情暴发等问题交相叠加，无不考验着我国面对复杂问题的智慧和勇气，供给侧结构性改革的重要性与紧迫性空前凸显。这本书从基础性、结构性、机制性、制度性等多个维度，深入剖析我国供给侧关键矛盾并对症下药。 全书一共七章。第 一章详解如何紧抓供给侧结构性改革主线；第二章聚焦去杠杆与金融风险防范；第三章解读新时代下我国资本市场高质量发展之路；第四章讲述“数字化”如何重塑经济社会生态；第五章对房地产长效调控机制开出药方，并预判今后十年房地产行业六大趋势；第六章着眼于国有企业资本运作与地方政府营商环境改善；第七章阐释新局面、新特征下，我国对国际形势与中美关系的应对之道，深入剖析“双循环”新格局。,https://wfqqreader-1252317822.image.myqcloud.com/cover/49/33362049/t6_33362049.jpg
95,杨绛,走到人生边上：自问自答（增订本）,85.4%,654,这是杨绛先生在96岁高龄时创作的一部充满哲思与意趣的散文集。杨先生通过对命运、人生、生与死、灵与肉等根本问题的思考，指出人生的价值在于遵循“灵性良心”的要求修炼自己，完善自身。她以深刻独到的体验，秉笔直书的勇气和生动饱满的笔触，为那些在现实生活中因信仰缺失而茫然无助的人们指点迷津。,https://wfqqreader-1252317822.image.myqcloud.com/cover/812/23723812/t6_23723812.jpg
96,裟椤双树,百妖谱（同名动漫原著）,92.6%,638,2020年开播动漫《百妖谱》原著小说。桃都鬼医桃夭只治妖怪不治人，她带着小和尚磨牙一起云游四方，顺道给各路妖怪治病。桃夭收服了一只狐妖，为保住性命，狐妖回到了原形从头开始，也成了磨牙的跟班狐狸滚滚。两人一狐，加上她们的老邻居蛇妖柳公子，结伴而行，在这妖怪横行、惊险重重，却又让人眷念的人间大显神通，为周围的妖怪治疗各种疑难杂症，也为这些妖怪周围的人类排忧解难。桃夭、磨牙和柳公子之间的关系不显山不露水，更多稀奇古怪的问题等着我们和这个小团队一起去探索解决。冰山的一角可以窥探整个故事的磅礴精致，这是一场华丽未知的探险。故事一直都在进行中，每一段旅途都是一个新的篇章。我们在这个过程中，可以感受逐步解锁关卡的雀跃，享受问题解决后的安宁与平静，还可以同主角们一起，把一个个寓言般的小故事串联成一个精彩纷呈的大千世界……,https://wfqqreader-1252317822.image.myqcloud.com/cover/395/32458395/t6_32458395.jpg
97,萧红,呼兰河传,84.4%,774,《呼兰河传》，一部充满童心、诗趣和灵感的“回忆式”长篇小说。全书七章：一、二章写小城风情，三、四章谈家中亲疏人物，五、六、七章摹绘独立旁枝人物。作者用舒展自如的巡视式艺术手法，以情感的起伏为脉络，为“生于斯、长于斯的呼兰河畔的乡镇作传，为这个乡镇的风土人情，为各种各样人的生与死、欢乐与悲哀作传”。全书七章可各自独立又浑然一体，尾声余响不绝。萧红以娴熟的写作技巧，抒情诗的意境，浑重而又轻盈的文笔，造就了她的巅峰之作，为中国文学奉献了一部不朽的经典。,https://wfqqreader-1252317822.image.myqcloud.com/cover/704/785704/t6_785704.jpg
98,林清玄,孤独是一个人的清欢,81.6%,636,看一人风景，享独世清欢，当代文学大家 林清玄亲自审定 全新散文集，知名摄影师青简摄影插图，随书附赠3张精美明信片，凝结林清玄半生智慧的心灵之书，献给所有想在这个喧嚣的世界里，修得一颗宁静之心的人。,https://wfqqreader-1252317822.image.myqcloud.com/cover/718/23722718/t6_23722718.jpg
99,弗雷德里克·巴克曼,焦虑的人,91.3%,2594,究竟是何种程度的无奈和绝望，迫使一个中年人在新年来临前的早晨，用一把玩具枪抢劫一家无现金银行。行动失败的劫匪仓皇之中逃进一间位于大楼顶层的待售公寓，里面全都是正在看房子的潜在买家。由此开始，抢劫案变成了劫持人质案。然而事情的发展出乎预料，没有警匪对峙、没有致命一击，漫长的一天过后，八名人质安然无恙得到释放，劫匪却完全不见踪影。警察对人质逐一展开讯问，却发现他们每个人都有一肚子的抱怨和疑问，可是谁也说不清楚并且不关心劫匪究竟去了哪里。,https://wfqqreader-1252317822.image.myqcloud.com/cover/681/40726681/t6_40726681.jpg
100,南怀瑾,《金刚经》说什么,90.0%,1525,本书是南怀瑾先生有关《金刚经》的讲课记录。作者依据梁代昭明太子的分法，将《金刚经》分为三十二品（相当于章），然后逐品作了讲解。每一品均以一首偈颂作总结，以阐发自己的心得。《金刚经》是初期大乘佛教的代表作之一，也是般若类佛经的纲要书，它全称《金刚般若波罗蜜经》一卷，由姚秦鸠摩罗什于弘始祥译出，问世之后，即在社会上广泛流传，篡要、注解、类颂、重演、义记、采微、集解、科释、宗通、决疑、大意、直说等注释达一百多种。,https://wfqqreader-1252317822.image.myqcloud.com/cover/651/22791651/t6_22791651.jpg
